[2025-01-22 11:23:57,427] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[17]:add_ait_keywords()
[2025-01-22 11:23:57,427] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[18]:add_ait_licenses(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,427] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[18]:add_ait_licenses()
[2025-01-22 11:23:57,428] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[19]:set_ait_quality(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>,https://ait-hub.pj.aist.go.jp/ait-hub/api/0.0.1/qualityDimensions/機械学習品質マネジメントガイドライン第三版/C-1機械学習モデルの正確性)
[2025-01-22 11:23:57,428] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[19]:set_ait_quality()
[2025-01-22 11:23:57,428] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[21]:format_ait_inventory_requirement(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,428] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[21]:format_ait_inventory_requirement() = {'format': ['pth']}
[2025-01-22 11:23:57,428] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[22]:add_ait_inventories(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[22]:add_ait_inventories()
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[29]:format_ait_inventory_requirement(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:135 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[29]:format_ait_inventory_requirement() = {'format': ['csv']}
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[30]:add_ait_inventories(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[30]:add_ait_inventories()
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[36]:add_ait_parameters(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[36]:add_ait_parameters()
[2025-01-22 11:23:57,429] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[42]:add_ait_parameters(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,430] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[42]:add_ait_parameters()
[2025-01-22 11:23:57,430] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[48]:add_ait_parameters(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,430] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[48]:add_ait_parameters()
[2025-01-22 11:23:57,430] [140364778587968] DEBUG	logging.py - wrapper:129 -> [START] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[54]:add_ait_measures(<ait_sdk.common.files.ait_manifest_generator.AITManifestGenerator object at 0x7fa903fdabb0>)
[2025-01-22 11:23:57,430] [140364778587968] DEBUG	logging.py - wrapper:137 -> [END] /usr/local/lib/python3.9/site-packages/ait_sdk/common/files/ait_manifest_generator.py[54]:add_ait_measures()
